1,0.096,0.00013577
2,0.0016,0.00013577
3,0,0.00013577
4,0,0.00013577
5,0,0.00013577
6,0,0.00013577
7,0,0.00013577
8,0,0.00013577
9,0,0.00013577
10,0,0.00013577
11,0,0.00013577
12,0,0.00013577
13,0,0.00013577
14,0,0.00013577
15,0,0.00013577
16,0,0.00013577
17,0,0.00013577
18,0,0.00013577
19,0,0.00013577
20,0,0.00013577
21,0,0.00013577
22,0,0.00013577
23,0,0.00013577
24,0,0.00013577
25,0,0.00013577
26,0,0.00013577
27,0,0.00013577
28,0,0.00013577
29,0,0.00013577
30,0,0.00013577
31,0,0.00013577
32,0,0.00013577
33,0,0.00013577
34,0,0.00013577
35,0,0.00013577
36,0,0.00013577
37,0,0.00013577
38,0,0.00013577
39,0,0.00013577
40,0,0.00013577
41,0,0.00013577
42,0,0.00013577
43,0,0.00013577
44,0,0.00013577
45,0,0.00013577
46,0,0.00013577
47,0,0.00013577
48,0,0.00013577
49,0,0.00013577
50,0,0.00013577
51,0,0.00013577
52,0,0.00013577
53,0,0.00013577
54,0,0.00013577
55,0,0.00013577
56,0,0.00013577
57,0,0.00013577
58,0,0.00013577
59,0,0.00013577
60,0,0.00013577
61,0,0.00013577
62,0,0.00013577
63,0,0.00013577
64,0,0.00013577
65,0,0.00013577
66,0,0.00013577
67,0,0.00013577
68,0,0.00013577
69,0,0.00013577
70,0,0.00013577
71,0,0.00013577
72,0,0.00013577
73,0,0.00013577
74,0,0.00013577
75,0,0.00013577
76,0,0.00013577
77,0,0.00013577
78,0,0.00013577
79,0,0.00013577
80,0,0.00013577
81,0,0.00013577
82,0,0.00013577
83,0,0.00013577
84,0,0.00013577
85,0,0.00013577
86,0,0.00013577
87,0,0.00013577
88,0,0.00013577
89,0,0.00013577
90,0,0.00013577
91,0,0.00013577
92,0,0.00013577
93,0,0.00013577
94,0,0.00013577
95,0,0.00013577
96,0,0.00013577
97,0,0.00013577
98,0,0.00013577
99,0,0.00013577
100,0,0.00013577
